Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GraphSAGE,0.001,500,0.005,256,7.799644,7.7996439933776855,1.9126011,0.9974908466693188,2.7927842,0.9974989493687948
GIN,0.001,500,0.005,256,883.38403,883.3839111328125,20.706732,0.6969393924801084,29.721777,0.719196617603302
GCN,0.001,500,0.005,512,402.99033,402.9903259277344,13.841964,0.8760540708449844,20.07462,0.8761794368426005
GAT,0.001,500,0.005,512,1549.0851,1549.0849609375,24.12243,0.4613558058622776,39.358418,0.48292315502961475
GraphSAGE,0.001,500,0.005,512,1.1567552,1.1567550897598267,0.7711913,0.9996109451063395,1.0755255,0.9997504750887553
GIN,0.001,500,0.005,512,189.6635,189.6634979248047,9.33636,0.9360589034456376,13.771837,0.9428985665241877
GCN,0.001,500,0.0005,32,1042.3505,1042.350341796875,22.909262,0.65464102184601,32.285454,0.654846116900444
GAT,0.001,500,0.0005,32,1194.7733,1194.7734375,21.536621,0.5926145740693634,34.565495,0.5926203827063242
GraphSAGE,0.001,500,0.0005,32,126.88172,126.88172149658203,8.069093,0.95447869812602,11.264178,0.9544913570086161
GIN,0.001,500,0.0005,32,4497.031,4497.03173828125,49.496597,-0.40517976571108,67.059906,0.3584630638360977
GCN,0.001,500,0.0005,64,881.1884,881.1884765625,21.46662,0.7165879406986532,29.684818,0.717189202706019
GAT,0.001,500,0.0005,64,554.8875,554.8875122070312,13.536931,0.8250901605669068,23.556051,0.8252582003672918
GraphSAGE,0.001,500,0.0005,64,38.63192,38.631919860839844,4.5338407,0.9868882444933171,6.215458,0.9869421372810999
GIN,0.001,500,0.0005,64,2815.7239,2815.72412109375,41.00566,0.07710072991588768,53.063396,0.49215807517369586
GCN,0.001,500,0.0005,128,564.48517,564.4852294921875,16.940796,0.821452332805571,23.758896,0.8222180803616842
GAT,0.001,500,0.0005,128,824.94855,824.9486083984375,16.41216,0.7436400983860864,28.721918,0.74387027323246
GraphSAGE,0.001,500,0.0005,128,16.362806,16.36280632019043,2.9318526,0.9944597887045882,4.0450964,0.9945276578267416
GIN,0.001,500,0.0005,128,1607.6329,1607.6326904296875,30.091936,0.4570744243944503,40.0953,0.6072558263937632
GCN,0.001,500,0.0005,256,429.98898,429.9889831542969,14.194408,0.8669664747575693,20.736176,0.8674783955017725
GAT,0.001,500,0.0005,256,758.57806,758.5780639648438,14.779363,0.7783216285955042,27.542295,0.7785407801469167
GraphSAGE,0.001,500,0.0005,256,5.028191,5.028192043304443,1.5899019,0.998278158932742,2.2423627,0.9983967294295629
GIN,0.001,500,0.0005,256,655.34125,655.3411865234375,17.918308,0.7770594055238274,25.599634,0.8082675983508428
GCN,0.001,500,0.0005,512,411.24182,411.2418518066406,14.045215,0.8747590373617856,20.279099,0.8838441769282023
GAT,0.001,500,0.0005,512,910.4793,910.4793701171875,16.112967,0.7213936593224606,30.17415,0.7214285234610239
GraphSAGE,0.001,500,0.0005,512,0.544145,0.5441449880599976,0.47865844,0.9998100819325643,0.73766184,0.9998225023349127
GIN,0.001,500,0.0005,512,178.58113,178.5811004638672,9.011362,0.9396499999642071,13.363425,0.9466418226559957
GCN,0.001,500,5e-05,32,1080.9446,1080.944580078125,23.329065,0.6403778630128188,32.87772,0.640686884522438
GAT,0.001,500,5e-05,32,1119.8596,1119.8597412109375,21.369276,0.6515016338447658,33.464302,0.6609017153580984
GraphSAGE,0.001,500,5e-05,32,101.54754,101.54755401611328,7.280519,0.9635958746518124,10.07708,0.9636051207780838
GIN,0.001,500,5e-05,32,4468.5176,4468.51708984375,49.387238,-0.39204223061865573,66.84697,0.3823169271151225
GCN,0.001,500,5e-05,64,858.9077,858.9076538085938,20.969608,0.7172333630435502,29.307127,0.7173216988643011
GAT,0.001,500,5e-05,64,474.19934,474.1993103027344,12.684907,0.8520617762437518,21.77612,0.8520693282286326
GraphSAGE,0.001,500,5e-05,64,46.36453,46.364532470703125,4.887872,0.9839672327527175,6.80915,0.9839834322532018
GIN,0.001,500,5e-05,64,4400.5376,4400.537109375,47.871655,-0.3747627273520093,66.33655,0.3433966239293416
GCN,0.001,500,5e-05,128,560.91785,560.9178466796875,16.86712,0.8242544857389532,23.683704,0.8243491550286611
GAT,0.001,500,5e-05,128,502.02505,502.0249938964844,12.894001,0.8422473475511391,22.405916,0.8422514597574869
GraphSAGE,0.001,500,5e-05,128,15.261185,15.261185646057129,2.7979386,0.9948665491429405,3.9065566,0.9948738217353821
GIN,0.001,500,5e-05,128,1877.5693,1877.5693359375,30.774042,0.384909195706922,43.33093,0.5174467116594315
GCN,0.001,500,5e-05,256,459.47903,459.4790344238281,15.320836,0.8545189008144267,21.435463,0.8582870860894521
GAT,0.001,500,5e-05,256,1179.5334,1179.5335693359375,20.007067,0.6078695807905091,34.344337,0.6079723238945007
GraphSAGE,0.001,500,5e-05,256,4.0109754,4.010975360870361,1.4185673,0.9986383888043987,2.002742,0.998691106836001
GIN,0.001,500,5e-05,256,795.053,795.052978515625,20.173857,0.7352505858411288,28.196684,0.7842095494270325
GCN,0.001,500,5e-05,512,359.5297,359.52972412109375,12.733224,0.8898172889703058,18.961267,0.8915296494960785
GAT,0.001,500,5e-05,512,383.56717,383.5672302246094,11.017948,0.876939769491604,19.584871,0.8770022243261337
GraphSAGE,0.001,500,5e-05,512,0.8355003,0.8355002403259277,0.6277927,0.9997162969654232,0.9140571,0.9997460643450419
GIN,0.001,500,5e-05,512,192.27422,192.27423095703125,9.346328,0.9327161479816576,13.866298,0.938133696715037
GCN,0.001,1000,0.05,32,737.7596,737.7596435546875,19.67435,0.749673832693044,27.16173,0.7498226662476858
GAT,0.001,1000,0.05,32,444.83435,444.8344421386719,12.270341,0.8579105526926621,21.091097,0.8579337994257609
GraphSAGE,0.001,1000,0.05,32,39.495457,39.495460510253906,4.5385156,0.9866483229028936,6.284541,0.9866963277260462
GIN,0.001,1000,0.05,32,1818.1967,1818.1966552734375,32.582798,0.3805768257191229,42.640316,0.5613820006450018
GCN,0.001,1000,0.05,64,370.29007,370.29010009765625,13.488778,0.8823778341963996,19.242922,0.8824128160874048
GAT,0.001,1000,0.05,64,787.12494,787.1249389648438,16.19006,0.7669571747440003,28.055746,0.766958142320315
GraphSAGE,0.001,1000,0.05,64,10.81189,10.8118896484375,2.3616116,0.9962806308936784,3.2881439,0.9962849567333857
GIN,0.001,1000,0.05,64,807.1281,807.1279907226562,20.114214,0.72392186738618,28.41,0.7610522210597992
GCN,0.001,1000,0.05,128,323.329,323.32904052734375,12.3586035,0.8989804769168517,17.981352,0.9003346016009649
GAT,0.001,1000,0.05,128,1533.7882,1533.788330078125,24.341324,0.4967121506616057,39.16361,0.49671219786008197
GraphSAGE,0.001,1000,0.05,128,3.7251256,3.725125789642334,1.4843947,0.9987520292023495,1.9300585,0.9992231776316961
GIN,0.001,1000,0.05,128,264.6911,264.6911315917969,10.568206,0.9082343688057035,16.269331,0.9132304390271505
GCN,0.001,1000,0.05,256,220.69917,220.69923400878906,10.11011,0.9308567756679184,14.8559475,0.9314879675706228
GAT,0.001,1000,0.05,256,852.4558,852.4558715820312,16.376331,0.7365623607885513,29.196846,0.7365623364845911
GraphSAGE,0.001,1000,0.05,256,4.3055024,4.305502414703369,1.6372789,0.9986740006850975,2.0749705,0.9996312906344732
GIN,0.001,1000,0.05,256,92.660774,92.66078186035156,6.329349,0.9694015831775212,9.626046,0.9730962216854095
GCN,0.001,1000,0.05,512,162.63615,162.6361541748047,8.661463,0.9499737758248918,12.752888,0.9538411498069763
GAT,0.001,1000,0.05,512,1168.5948,1168.594970703125,18.630033,0.61272282483046,34.184715,0.6127267628908157
GraphSAGE,0.001,1000,0.05,512,0.68541795,0.6854179501533508,0.627583,0.9997925845547545,0.8278997,0.9999518742163976
GIN,0.001,1000,0.05,512,89.292305,89.29231262207031,6.4185014,0.9708651315621695,9.449461,0.9762594600518545
GCN,0.001,1000,0.005,32,723.9737,723.9737548828125,19.170057,0.7653419318892122,26.90676,0.7661305963993073
GAT,0.001,1000,0.005,32,791.0703,791.0703735351562,16.572962,0.719747319652435,28.125973,0.7197997023661932
GraphSAGE,0.001,1000,0.005,32,32.71227,32.7122688293457,4.1905875,0.9886214603732051,5.719464,0.9886404375235239
GIN,0.001,1000,0.005,32,2095.7917,2095.791748046875,33.788822,0.2944649798372789,45.77982,0.4971616019805272
GCN,0.001,1000,0.005,64,476.05106,476.051025390625,15.373142,0.851448187287346,21.818594,0.8525647471348444
GAT,0.001,1000,0.005,64,944.1359,944.1360473632812,17.037205,0.6530978610853901,30.726795,0.6531014939149221
GraphSAGE,0.001,1000,0.005,64,14.816293,14.816293716430664,2.7734869,0.9951563170420034,3.8491938,0.9951846897602081
GIN,0.001,1000,0.005,64,816.27313,816.2730102539062,20.05033,0.7206679199176501,28.570494,0.7554140587647756
GCN,0.001,1000,0.005,128,327.81808,327.81805419921875,12.257947,0.8995890031244961,18.105747,0.9002668807903925
GAT,0.001,1000,0.005,128,586.2369,586.2367553710938,13.349594,0.8249824661399993,24.21233,0.8250945607821146
GraphSAGE,0.001,1000,0.005,128,3.384362,3.38436222076416,1.3204964,0.9988155324106979,1.8396635,0.9989289790391922
GIN,0.001,1000,0.005,128,253.90149,253.90145874023438,10.776997,0.9128697984929338,15.934286,0.9198792477448782
GCN,0.001,1000,0.005,256,203.02303,203.02304077148438,9.806676,0.9370516205451426,14.248615,0.9404140015443166
GAT,0.001,1000,0.005,256,822.9802,822.9802856445312,17.221819,0.7439500332294565,28.687632,0.7504906704028448
GraphSAGE,0.001,1000,0.005,256,0.5597713,0.5597712993621826,0.49282336,0.9998027561225035,0.74817866,0.9998137901226679
GIN,0.001,1000,0.005,256,321.75195,321.7519836425781,11.887551,0.9023939552985238,17.937445,0.9141301016012827
GCN,0.001,1000,0.005,512,170.17776,170.17776489257812,9.00173,0.9471535388665254,13.04522,0.9518055220444998
GAT,0.001,1000,0.005,512,916.2508,916.2507934570312,15.6232,0.6619504585612735,30.269634,0.6619623104731241
GraphSAGE,0.001,1000,0.005,512,0.04183058,0.041830576956272125,0.15150255,0.9999850225097132,0.20452526,0.9999890824158987
GIN,0.001,1000,0.005,512,30.592903,30.5929012298584,3.6344604,0.9907238498705232,5.531085,0.9921881258487701
GCN,0.001,1000,0.0005,32,680.5672,680.5672607421875,18.57592,0.7746472363851108,26.087683,0.774755651752154
GAT,0.001,1000,0.0005,32,572.3926,572.3926391601562,13.8211565,0.8231233968097866,23.924726,0.8232070952653885
GraphSAGE,0.001,1000,0.0005,32,43.853394,43.853389739990234,4.783583,0.9853695986198486,6.6221895,0.9853755235671997
GIN,0.001,1000,0.0005,32,2333.0876,2333.087158203125,35.840714,0.2033699347886996,48.302048,0.43494565784931183
GCN,0.001,1000,0.0005,64,419.48245,419.48248291015625,14.278161,0.869079404901763,20.48127,0.8695106705029806
GAT,0.001,1000,0.0005,64,863.89307,863.8931274414062,17.2936,0.6785480908376468,29.392057,0.6786737690369288
GraphSAGE,0.001,1000,0.0005,64,19.959444,19.959444046020508,3.2437325,0.9932470828610244,4.4675994,0.9932617296775182
GIN,0.001,1000,0.0005,64,834.30347,834.3034057617188,20.202105,0.7092139304837529,28.884312,0.7428231885035833
GCN,0.001,1000,0.0005,128,254.0946,254.09461975097656,10.823766,0.9197960617671713,15.940345,0.919839029510816
GAT,0.001,1000,0.0005,128,1194.8699,1194.869873046875,19.154898,0.5957092569742666,34.56689,0.5957092543443044
GraphSAGE,0.001,1000,0.0005,128,4.620538,4.620537757873535,1.5336552,0.9984309713691729,2.1495438,0.9984534780184428
GIN,0.001,1000,0.0005,128,281.30173,281.3017272949219,11.267804,0.9039586438254844,16.772053,0.9107972284158071
GCN,0.001,1000,0.0005,256,212.42493,212.42494201660156,9.701958,0.934047496461155,14.574804,0.9341221352418264
GAT,0.001,1000,0.0005,256,472.51755,472.51751708984375,12.216323,0.848172971410996,21.737469,0.8484068214893341
GraphSAGE,0.001,1000,0.0005,256,0.33269033,0.33269035816192627,0.36824894,0.9998766283627236,0.57679313,0.9998846103747686
GIN,0.001,1000,0.0005,256,67.95113,67.95114135742188,5.6531386,0.9787593650690396,8.243248,0.9788967023293177
GCN,0.001,1000,0.0005,512,141.41643,141.41644287109375,7.893877,0.9562555650757001,11.891864,0.9572257051865259
GAT,0.001,1000,0.0005,512,927.11566,927.11572265625,16.60129,0.7230309007228107,30.448574,0.7230308701594671
GraphSAGE,0.001,1000,0.0005,512,0.2994235,0.299423485994339,0.43623474,0.9998692469430251,0.54719603,0.9999568710724512
GIN,0.001,1000,0.0005,512,30.287436,30.287437438964844,3.652508,0.9907125591301723,5.503402,0.9921038001775742
GCN,0.001,1000,5e-05,32,536.73584,536.73583984375,16.423117,0.8262373078133075,23.16756,0.8263904054959615
GAT,0.001,1000,5e-05,32,1290.2272,1290.227294921875,21.608469,0.5434607975600229,35.91973,0.5434619138638178
GraphSAGE,0.001,1000,5e-05,32,51.401188,51.40119552612305,5.2979145,0.9821140471273835,7.169462,0.9821220686038336
GIN,0.001,1000,5e-05,32,2365.0166,2365.0166015625,37.821186,0.17773141751720237,48.631435,0.3557041436433792
GCN,0.001,1000,5e-05,64,537.2958,537.2958984375,16.99238,0.8236604534224344,23.179642,0.8243914941946665
GAT,0.001,1000,5e-05,64,1184.5201,1184.5201416015625,19.279552,0.570411242640472,34.41686,0.5719124376773834
GraphSAGE,0.001,1000,5e-05,64,16.861687,16.861684799194336,2.9467876,0.9944380108138334,4.1062984,0.9944405357042948
GIN,0.001,1000,5e-05,64,829.5556,829.5556640625,20.39046,0.7180755503220463,28.802008,0.7511911143859228
GCN,0.001,1000,5e-05,128,299.13608,299.13604736328125,11.817056,0.9077997108688343,17.295551,0.9085639268159866
GAT,0.001,1000,5e-05,128,1254.6012,1254.6011962890625,20.24849,0.5540476507559732,35.42035,0.5540569672981898
GraphSAGE,0.001,1000,5e-05,128,3.5857685,3.585767984390259,1.3347172,0.9987879573606784,1.8936125,0.9988291462262472
GIN,0.001,1000,5e-05,128,206.69191,206.69189453125,9.683793,0.9268200847787119,14.376783,0.929646278421084
GCN,0.001,1000,5e-05,256,172.56181,172.5618133544922,8.804856,0.946490263368521,13.136278,0.9468164642651876
GAT,0.001,1000,5e-05,256,1233.6653,1233.665283203125,20.681684,0.5620560899660832,35.123573,0.56368255118529
GraphSAGE,0.001,1000,5e-05,256,0.32204273,0.3220427632331848,0.38179898,0.999892214085014,0.5674881,0.9999095151821772
GIN,0.001,1000,5e-05,256,82.53784,82.53783416748047,5.992311,0.9720864470199772,9.085034,0.9725944946209589
GCN,0.001,1000,5e-05,512,173.05113,173.05111694335938,8.917228,0.9469706505448273,13.15489,0.9496665944655737
GAT,0.001,1000,5e-05,512,648.8244,648.824462890625,12.076912,0.8090439844976846,25.472033,0.809044306476911
GraphSAGE,0.001,1000,5e-05,512,22.114235,22.114233016967773,3.676468,0.993428374108464,4.7025776,0.9986669421195984
GIN,0.001,1000,5e-05,512,26.843506,26.843503952026367,3.450916,0.9917778113668572,5.1810718,0.992983490228653
GCN,0.0005,50,0.05,32,2498.7407,2498.740966796875,36.9328,0.15294503017879058,49.987404,0.20943406720956168
GAT,0.0005,50,0.05,32,2102.9207,2102.920654296875,31.823868,0.2752699222422265,45.857613,0.3053300678730011
GraphSAGE,0.0005,50,0.05,32,2109.87,2109.870361328125,32.983154,0.253404024422655,45.933323,0.29692227641741437
GIN,0.0005,50,0.05,32,7359.9824,7359.982421875,58.6431,-1.2921785958941607,85.79034,0.014800558487574259
GCN,0.0005,50,0.05,64,2185.9373,2185.937255859375,34.479443,0.23869719878888604,46.75401,0.24708262085914612
GAT,0.0005,50,0.05,64,2156.3381,2156.338134765625,33.31191,0.27616149162351045,46.43639,0.2793978502353032
GraphSAGE,0.0005,50,0.05,64,1606.8634,1606.863037109375,29.3641,0.44278186751131504,40.0857,0.453203022480011
GIN,0.0005,50,0.05,64,7281.3667,7281.3662109375,58.333313,-1.2645033161084125,85.330925,0.02863548199335734
GCN,0.0005,50,0.05,128,1952.2456,1952.2454833984375,31.94336,0.3403673897205155,44.184223,0.347357099254926
GAT,0.0005,50,0.05,128,1403.9717,1403.9718017578125,26.55369,0.5655438542716181,37.46961,0.5684588005145391
GraphSAGE,0.0005,50,0.05,128,847.71967,847.7196044921875,21.273453,0.6885018761542075,29.115625,0.6907747785250345
GIN,0.0005,50,0.05,128,7150.7935,7150.79345703125,57.88248,-1.2207450870949266,84.56236,0.04970875879128774
GCN,0.0005,50,0.05,256,1768.2124,1768.212158203125,30.70107,0.4061824665100709,42.050117,0.41184457143147785
GAT,0.0005,50,0.05,256,1769.1074,1769.1072998046875,28.89525,0.3800212225363304,42.06076,0.380837286512057
GraphSAGE,0.0005,50,0.05,256,473.07162,473.0715026855469,15.718385,0.8242721492722426,21.75021,0.8262049555778503
GIN,0.0005,50,0.05,256,6580.1973,6580.19677734375,55.660725,-1.0278442496077826,81.118416,0.12634933988253275
GCN,0.0005,50,0.05,512,1683.0143,1683.01416015625,29.5866,0.43705684880185736,41.024555,0.4415368090073268
GAT,0.0005,50,0.05,512,1569.3003,1569.300048828125,26.983202,0.45427178524191913,39.614395,0.45526111125946045
GraphSAGE,0.0005,50,0.05,512,276.29114,276.2911071777344,11.81607,0.9018130020944746,16.622007,0.9025497734546661
GIN,0.0005,50,0.05,512,6831.6685,6831.66943359375,56.6089,-1.1050518242011456,82.65391,0.11175952355066936
GCN,0.0005,50,0.005,32,3443.8076,3443.807373046875,40.671635,-0.1624653223539567,58.683964,0.15115120510260263
GAT,0.0005,50,0.005,32,1966.8685,1966.86865234375,31.603966,0.31604985177496037,44.349392,0.33072533706823987
GraphSAGE,0.0005,50,0.005,32,2190.5737,2190.57373046875,34.47805,0.2508121368801286,46.803566,0.28019489844640094
GIN,0.0005,50,0.005,32,7397.179,7397.17919921875,58.81886,-1.298109228329235,86.00686,0.018733541170756023
GCN,0.0005,50,0.005,64,2263.2473,2263.246826171875,34.578915,0.19920632177079278,47.5736,0.2097181330124537
GAT,0.0005,50,0.005,64,1741.8727,1741.8726806640625,30.760592,0.39914964983502105,41.73575,0.4042537907759349
GraphSAGE,0.0005,50,0.005,64,1631.0775,1631.0775146484375,30.401808,0.42795183226542566,40.3866,0.4395926892757416
GIN,0.0005,50,0.005,64,7304.029,7304.029296875,58.442215,-1.2681849874693574,85.46361,0.030417263507843018
GCN,0.0005,50,0.005,128,2033.745,2033.7447509765625,33.209816,0.2986371906064217,45.09706,0.308608740568161
GAT,0.0005,50,0.005,128,1754.1797,1754.1793212890625,29.647669,0.43228078700695055,41.882927,0.43545539677143097
GraphSAGE,0.0005,50,0.005,128,1177.032,1177.031982421875,25.07174,0.5845276900062054,34.3079,0.5878630876541138
GIN,0.0005,50,0.005,128,7168.535,7168.53515625,57.97939,-1.2293694124237393,84.667206,0.043566808104515076
GCN,0.0005,50,0.005,256,1778.7935,1778.7935791015625,30.399076,0.40621971335696777,42.175743,0.4083903680245082
GAT,0.0005,50,0.005,256,1484.2183,1484.218505859375,27.322601,0.5145036338674936,38.525555,0.5149414837360382
GraphSAGE,0.0005,50,0.005,256,530.4742,530.4742431640625,16.937094,0.8049940766986062,23.032024,0.8068321148554484
GIN,0.0005,50,0.005,256,7002.4497,7002.44970703125,57.462112,-1.1697078636431437,83.68064,0.08184494574864705
GCN,0.0005,50,0.005,512,1672.8495,1672.8494873046875,29.53446,0.44100992211894213,40.900482,0.4470477948586146
GAT,0.0005,50,0.005,512,1528.2867,1528.2869873046875,26.095383,0.46903421869215167,39.093307,0.4693446308374405
GraphSAGE,0.0005,50,0.005,512,267.6052,267.605224609375,11.643256,0.9018842191665465,16.358643,0.9026378095149994
GIN,0.0005,50,0.005,512,6722.6797,6722.6806640625,56.655125,-1.0813863937528914,81.99195,0.1231240729490916
GCN,0.0005,50,0.0005,32,3263.9534,3263.953369140625,40.390778,-0.07322224196426093,57.13102,0.19740953544775644
GAT,0.0005,50,0.0005,32,2093.9163,2093.91650390625,32.784145,0.28799032420380194,45.75933,0.2914378046989441
GraphSAGE,0.0005,50,0.0005,32,2130.2354,2130.23486328125,32.883633,0.26374823019369265,46.154472,0.2964489857355754
GIN,0.0005,50,0.0005,32,7370.5015,7370.5029296875,58.700672,-1.2939894675649055,85.85162,0.013940796256065369
